id,full_name,last_name
76441,Wayne Cooper,Cooper
76446,Tom Copa,Copa
203142,Chris Copeland,Copeland
76447,Hollis Copeland,Copeland
76448,Lanard Copeland,Copeland
895,Tyrone Corbin,Corbin
76450,Chris Corchiani,Corchiani
76451,Ken Corley,Corley
76452,Ray Corley,Corley
1627822,Petr Cornelie,Cornelie
76453,Dave Corzine,Corzine
76454,Larry Costello,Costello
1627856,Matt Costello,Costello
203955,Bryce Cotton,Cotton
76456,Jack Cotton,Cotton
1526,James Cotton,Cotton
76457,John Coughran,Coughran
76458,Mel Counts,Counts
76459,Steve Courtin,Courtin
1432,Joe Courtney,Courtney
202408,Marcus Cousin,Cousin
202326,DeMarcus Cousins,Cousins
600003,Bob Cousy,Cousy
203496,Robert Covington,Covington
76462,Dave Cowens,Cowens
76463,John Cox,Cox
76464,Johnny Cox,Cox
76465,Wesley Cox,Cox
203459,Allen Crabbe,Crabbe
1628470,Torrey Craig,Craig
1544,Chris Crawford,Crawford
76466,Freddie Crawford,Crawford
2037,Jamal Crawford,Crawford
201621,Joe Crawford,Crawford
202348,Jordan Crawford,Crawford
1628249,Mitchell Creek,Creek
76468,Jim Creighton,Creighton
76469,Ron Crevier,Crevier
76470,Hal Crisler,Crisler
2343,Joe Crispin,Crispin
76471,Charlie Criss,Criss
76472,Winston Crite,Crite
201159,Javaris Crittenton,Crittenton
76473,Dillard Crocker,Crocker
76474,Jeffrey Crompton,Crompton
76475,Terry Crosby,Crosby
1506,Austin Croshere,Croshere
76476,Jeff Cross,Cross
76477,Pete Cross,Cross
76478,Russell Cross,Cross
76479,Francis Crossin,Crossin
180,John Crotty,Crotty
76481,Mark Crow,Crow
76482,Corey Crowder,Crowder
203109,Jae Crowder,Crowder
1629633,Jarrett Culver,Culver
1629600,Jarron Cumberland,Cumberland
76483,Pat Cummings,Cummings
187,Terry Cummings,Cummings
1907,Vonteego Cummings,Cummings
76487,Billy Cunningham,Cunningham
1630595,Cade Cunningham,Cunningham
201967,Dante Cunningham,Cunningham
76485,Dick Cunningham,Cunningham
203099,Jared Cunningham,Cunningham
1061,William Cunningham,Cunningham
76488,Radisav Curcic,Curcic
76489,Armand Cure,Cure
940,Earl Cureton,Cureton
223,Bill Curley,Curley
76492,Fran Curran,Curran
209,Dell Curry,Curry
2201,Eddy Curry,Curry
201191,JamesOn Curry,Curry
688,Michael Curry,Curry
203552,Seth Curry,Curry
201939,Stephen Curry,Curry
687,Rastko Cvetkovic,Cvetkovic
76505,Mike D'Antoni,D'Antoni
76496,Ed Dahler,Dahler
76497,Quintin Dailey,Dailey
2223,Samuel Dalembert,Dalembert
76498,Howie Dallmar,Dallmar
956,Erick Dampier,Dampier
76499,Lou Dampier,Dampier
76500,Bob Dandridge,Dandridge
1498,Antonio Daniels,Daniels
1630700,Dyson Daniels,Daniels
2845,Erik Daniels,Daniels
1380,Lloyd Daniels,Daniels
2605,Marquis Daniels,Daniels
76502,Mel Daniels,Daniels
203584,Troy Daniels,Daniels
390,Sasha Danilovic,Danilovic
76504,Adrian Dantley,Dantley
76506,Henry Darcey,Darcey
76507,Jimmy Darden,Darden
212,Yinka Dare,Dare
76509,Jesse Dark,Dark
1630268,Nate Darling,Darling
76511,Jimmy Darrow,Darrow
203540,Gigi Datome,Datome
921,Brad Daugherty,Daugherty
1600,Kornel David,David
201176,Jermareo Davidson,Davidson
76514,Bob Davies,Davies
203561,Brandon Davies,Davies
203076,Anthony Davis,Davis
213,Antonio Davis,Davis
76515,Aubrey Davis,Davis
1884,Baron Davis,Davis
989,Ben Davis,Davis
76538,Bill Davis,Davis
76533,Bob Davis,Davis
76516,Brad Davis,Davis
76517,Brian Davis,Davis
76518,Charlie Davis,Davis
76519,Charlie Davis,Davis
905,Dale Davis,Davis
1627738,Deyonta Davis,Davis
76521,Double D Davis,Davis
202334,Ed Davis,Davis
76522,Edward Davis,Davis
1023,Emanual Davis,Davis
201175,Glen Davis,Davis
76523,Harry Davis,Davis
93,Hubert Davis,Davis
76524,James Davis,Davis
76525,Jim Davis,Davis
76526,Johnny Davis,Davis
1631098,Johnny Davis,Davis
2668,Josh Davis,Davis
707,Mark Davis,Davis
76528,Mark Davis,Davis
76529,Mel Davis,Davis
76530,Michael Davis,Davis
76531,Mike Davis,Davis
76520,Monti Davis,Davis
200781,Paul Davis,Davis
76532,Ralph Davis,Davis
1729,Ricky Davis,Davis
76534,Ron Davis,Davis
1629056,Terence Davis,Davis
426,Terry Davis,Davis
1629093,Tyler Davis,Davis
76536,Walt Davis,Davis
1453,Walter Davis,Davis
1631120,JD Davison,Davison
203958,Andre Dawkins,Dawkins
76539,Darryl Dawkins,Dawkins
1008,Johnny Dawkins,Dawkins
76541,Paul Dawkins,Dawkins
1626183,Branden Dawson,Dawson
201286,Eric Dawson,Dawson
76542,Tony Dawson,Dawson
103,Todd Day,Day
201948,Austin Daye,Daye
76543,Darren Daye,Daye
1630620,Darius Days,Days
201986,Nando De Colo,De Colo
76545,Dave DeBusschere,DeBusschere
692,Andrew DeClercq,DeClercq
1629602,Javin DeLaurier,DeLaurier
76551,Nate DeLong,DeLong
201942,DeMar DeRozan,DeRozan
76562,Hank DeZonie,DeZonie
76544,Greg Deane,Deane
1630466,Gabriel Deck,Deck
203473,Dewayne Dedmon,Dedmon
76546,Archie Dees,Dees
143,Terry Dehere,Dehere
76548,Red Dehnert,Dehnert
1626214,Bryce Dejean-Jones,Dejean-Jones
1626155,Sam Dekker,Dekker
219,Vinny Del Negro,Del Negro
1627098,Malcolm Delaney,Delaney
183,Bison Dele,Dele
2568,Carlos Delfino,Delfino
1629116,Angel Delgado,Delgado
960,Tony Delk,Delk
203521,Matthew Dellavedova,Dellavedova
76552,Fennis Dembo,Dembo
76553,Larry Demic,Demic
725,Dell Demps,Demps
76555,George Dempsey,Dempsey
2736,Luol Deng,Deng
76556,Kenny Dennard,Dennard
76557,Blaine Denning,Denning
202458,Justin Dentmon,Dentmon
76558,Randy Denton,Denton
76559,Rod Derline,Derline
1629094,Marcus Derrickson,Derrickson
76560,Dave Deutsch,Deutsch
76561,Walter Devlin,Devlin
76568,Ernie DiGregorio,DiGregorio
1628978,Donte DiVincenzo,DiVincenzo
1631217,Moussa Diabate,Diabate
1629603,Mamadi Diakite,Diakite
1760,Derrick Dial,Dial
1627767,Cheick Diallo,Diallo
1628977,Hamidou Diallo,Diallo
2564,Boris Diaw,Diaw
200821,Yakhouba Diawara,Diawara
200799,Guillermo Diaz,Diaz
2424,Dan Dickau,Dickau
2079,Kaniel Dickens,Dickens
76563,Henry Dickerson,Dickerson
1722,Michael Dickerson,Dickerson
76564,Derrek Dickey,Dickey
76565,Dick Dickey,Dickey
101143,Travis Diener,Diener
203476,Gorgui Dieng,Dieng
1631172,Ousmane Dieng,Dieng
76566,Connie Dierking,Dierking
76567,Coby Dietrick,Dietrick
76569,Mickey Dillard,Dillard
76570,Bob Dille,Dille
76571,John Dillon,Dillon
76574,Byron Dinkins,Dinkins
76575,Jackie Dinkins,Dinkins
76576,Bill Dinwiddie,Dinwiddie
203915,Spencer Dinwiddie,Dinwiddie
101113,Ike Diogu,Diogu
2205,DeSagana Diop,Diop
76577,Terry Dischinger,Dischinger
76578,Fred Diute,Diute
124,Vlade Divac,Divac
2413,Juan Dixon,Dixon
1059,Aleksandar Djordjevic,Djordjevic
76580,Earl Dodd,Dodd
1720,Michael Doleac,Doleac
76581,Joe Dolhon,Dolhon
76582,Bob Doll,Doll
76583,James Donaldson,Donaldson
1629029,Luka Doncic,Doncic
76584,Bob Donham,Donham
76586,Billy Donovan,Donovan
76585,Harry Donovan,Donovan
2039,Keyon Dooling,Dooling
76587,Jacky Dorsey,Dorsey
201595,Joey Dorsey,Dorsey
1628416,Tyler Dorsey,Dorsey
1629652,Luguentz Dort,Dort
1630245,Ayo Dosunmu,Dosunmu
1628422,Damyean Dotson,Dotson
1629653,Devon Dotson,Dotson
200763,Quincy Douby,Douby
76588,Bruce Douglas,Douglas
76589,John Douglas,Douglas
76590,Leon Douglas,Douglas
428,Sherman Douglas,Douglas
201962,Toney Douglas,Douglas
201604,Chris Douglas-Roberts,Douglas-Roberts
1629635,Sekou Doumbouya,Doumbouya
76592,Lloyd Dove,Dove
202220,Zabian Dowdell,Dowdell
76593,Bill Downey,Downey
76594,Steve Downing,Downing
1630288,Jeff Dowtin Jr.,Dowtin Jr.
76595,Danny Doyle,Doyle
1628495,Milton Doyle,Doyle
1628408,PJ Dozier,Dozier
76596,Terry Dozier,Dozier
201609,Goran Dragic,Dragic
204054,Zoran Dragic,Dragic
1068,Greg Dreiling,Dreiling
1724,Bryce Drew,Drew
76598,John Drew,Drew
76599,Larry Drew,Drew
203580,Larry Drew II,Drew II
17,Clyde Drexler,Drexler
1041,Nate Driggers,Driggers
76603,Terry Driscoll,Driscoll
1542,Predrag Drobnjak,Drobnjak
76604,Ralph Drollinger,Drollinger
203083,Andre Drummond,Drummond
76623,Dennis DuVal,DuVal
1630537,Chris Duarte,Duarte
76605,Dick Duckett,Duckett
404,Kevin Duckworth,Duckworth
76607,Charles Dudley,Dudley
201,Chris Dudley,Dudley
201162,Jared Dudley,Dudley
76608,Terry Duerod,Duerod
76609,Bob Duffy,Duffy
76610,Bob Duffy,Duffy
2768,Chris Duhon,Duhon
1626251,Duje Dukan,Dukan
1630561,David Duke Jr.,Duke Jr.
76611,Walter Dukes,Dukes
247,Joe Dumars,Dumars
30,Richard Dumas,Dumas
434,Tony Dumas,Dumas
76615,Andy Duncan,Duncan
1495,Tim Duncan,Duncan
2399,Mike Dunleavy,Dunleavy
76616,Mike Dunleavy,Dunleavy
1627739,Kris Dunn,Dunn
76617,Pat Dunn,Dunn
76618,T.R. Dunn,Dunn
2648,Ronald Dupree,Dupree
201142,Kevin Durant,Durant
1631105,Jalen Duren,Duren
76619,John Duren,Duren
1090,Pat Durham,Durham
76621,Devin Durrant,Durrant
76622,Ken Durrett,Durrett
1628979,Trevon Duval,Duval
76624,Jack Dwan,Dwan
76625,Craig Dykema,Dykema
76626,Gene Dyker,Dyker
202406,Jerome Dyson,Dyson
289,Ledell Eackles,Eackles
76628,Jim Eakins,Eakins
768,Acie Earl,Earl
76630,Ed Earle,Earle
203921,Cleanthony Early,Early
1631106,Tari Eason,Eason
76631,Mark Eaton,Eaton
76632,Jerry Eaves,Eaves
202365,Devin Ebanks,Ebanks
76633,Bill Ebben,Ebben
76634,Al Eberhard,Eberhard
2569,Ndudi Ebi,Ebi
1630693,Jaime Echenique,Echenique
204067,Jarell Eddie,Eddie
76635,Patrick Eddie,Eddie
76636,Thomas Eddleman,Eddleman
76637,Kent Edelin,Edelin
76638,Keith Edmonson,Edmonson
721,Tyus Edney,Edney
1630162,Anthony Edwards,Edwards
76646,Bill Edwards,Edwards
898,Blue Edwards,Edwards
1629035,Carsen Edwards,Edwards
2451,Corsley Edwards,Edwards
346,Doug Edwards,Edwards
76641,Franklin Edwards,Edwards
229,James Edwards,Edwards
76643,Jay Edwards,Edwards
2823,John Edwards,Edwards
1630556,Kessler Edwards,Edwards
236,Kevin Edwards,Edwards
1630306,Rob Edwards,Edwards
202197,Shane Edwards,Edwards
1629053,Vincent Edwards,Edwards
76647,Johnny Egan,Egan
76648,Lonnie Eggleston,Eggleston
76649,Eddie Ehlers,Ehlers
378,Craig Ehlo,Ehlo
76651,Dick Eichhorst,Eichhorst
458,Howard Eisley,Eisley
1918,Obinna Ekezie,Ekezie
2064,Khalid El-Amin,El-Amin
76653,Don Eliason,Eliason
53,Mario Elie,Elie
1629604,CJ Elleby,Elleby
76655,Ray Ellefson,Ellefson
1627740,Henry Ellenson,Ellenson
201961,Wayne Ellington,Ellington
76656,Bob Elliott,Elliott
251,Sean Elliott,Elliott
76658,Alexander Ellis,Ellis
76664,Bo Ellis,Ellis
107,Dale Ellis,Ellis
1677,Harold Ellis,Ellis
76661,Joe Ellis,Ellis
1631165,Keon Ellis,Ellis
111,LaPhonso Ellis,Ellis
1034,LeRon Ellis,Ellis
76663,Leroy Ellis,Ellis
101145,Monta Ellis,Ellis
442,Pervis Ellison,Ellison
600010,Len Elmore,Elmore
1922,Francisco Elson,Elson
76667,Darrell Elston,Elston
2408,Melvin Ely,Ely
203954,Joel Embiid,Embiid
76668,Wayne Embry,Embry
2765,Andre Emmett,Emmett
76669,Ned Endress,Endress
76670,Chris Engler,Engler
76671,Wayne Englestad,Englestad
76672,A.J. English,English
76673,Alex English,English
76674,Claude English,English
76676,Jojo English,English
203119,Kim English,English
76675,Scott English,English
76677,Gene Englund,Englund
203898,Tyler Ennis,Ennis
203516,James Ennis III,Ennis III
76678,Ray Epps,Epps
201623,Semih Erden,Erden
76679,Bo Erias,Erias
76680,Keith Erickson,Erickson
76681,Julius Erving,Erving
1915,Evan Eschmeyer,Eschmeyer
76682,Jack Eskridge,Eskridge
76683,Vincenzo Esposito,Esposito
1629234,Drew Eubanks,Eubanks
76687,Bob Evans,Evans
967,Brian Evans,Evans
76685,Earl Evans,Evans
1628980,Jacob Evans,Evans
1628393,Jawun Evans,Evans
202379,Jeremy Evans,Evans
2230,Maurice Evans,Evans
76686,Mike Evans,Evans
2501,Reggie Evans,Evans
201936,Tyreke Evans,Evans
101137,Daniel Ewing,Ewing
121,Patrick Ewing,Ewing
201607,Patrick Ewing,Ewing
203957,Dante Exum,Exum
201963,Christian Eyenga,Eyenga
203105,Festus Ezeli,Ezeli
76689,Johnny Ezersky,Ezersky
76690,Joe Fabel,Fabel
76691,John Fairchild,Fairchild
1629605,Tacko Fall,Fall
76692,Phil Farbman,Farbman
202702,Kenneth Faried,Faried
76693,Dick Farley,Farley
200770,Jordan Farmar,Farmar
2824,Desmon Farmer,Farmer
76695,Jim Farmer,Farmer
76694,Mike Farmer,Farmer
1108,Tony Farmer,Farmer
76696,Bob Faught,Faught
203543,Vitor Faverani,Faverani
202324,Derrick Favors,Favors
201174,Nick Fazekas,Fazekas
76697,Dave Fedor,Fedor
76698,Bob Feerick,Feerick
76699,Butch Feher,Feher
994,Jamie Feick,Feick
76701,Ron Feiereisel,Feiereisel
76702,George Feigenbaum,Feigenbaum
76703,Dave Feitl,Feitl
1627770,Kay Felder,Felder
1626245,Cristiano Felicio,Felicio
203467,Carrick Felix,Felix
101230,Noel Felix,Felix
76704,Ray Felix,Felix
101109,Raymond Felton,Felton
76705,Jake Fendley,Fendley
76706,Bill Fenley,Fenley
2724,Desmond Ferguson,Ferguson
1628390,Terrance Ferguson,Ferguson
201164,Rudy Fernandez,Fernandez
1628981,Bruno Fernando,Fernando
76707,Eric Fernsten,Fernsten
76708,Al Ferrari,Ferrari
76709,Rolando Ferreira,Ferreira
273,Duane Ferrell,Ferrell
1627812,Yogi Ferrell,Ferrell
76711,Arnie Ferrin,Ferrin
76712,Bob Ferry,Ferry
198,Danny Ferry,Ferry
201178,Kyrylo Fesenko,Fesenko
76713,Kenny Fields,Fields
202361,Landry Fields,Fields
76714,Ron Filipek,Filipek
76715,Greg Fillmore,Fillmore
76716,Hank Finkel,Finkel
714,Michael Finley,Finley
76717,Danny Finn,Finn
1627827,Dorian Finney-Smith,Finney-Smith
900,Matt Fish,Fish
965,Derek Fisher,Fisher
2809,Gerald Fitch,Fitch
1630238,Malik Fitts,Fitts
76720,Bob Fitzgerald,Fitzgerald
76719,Dick Fitzgerald,Fitzgerald
2033,Marcus Fizer,Fizer
76721,Jerry Fleishman,Fleishman
76722,Al Fleming,Fleming
76723,Ed Fleming,Fleming
313,Vern Fleming,Fleming
2784,Luis Flores,Flores
76725,Bruce Flowers,Flowers
76726,Sleepy Floyd,Floyd
201938,Jonny Flynn,Flynn
1630201,Malachi Flynn,Flynn
76727,Mike Flynn,Flynn
76728,Larry Fogle,Fogle
76729,Jack Foley,Foley
1829,Ike Fontaine,Fontaine
76731,Levi Fontaine,Fontaine
1631323,Simone Fontecchio,Fontecchio
202880,Jeff Foote,Foote
1627854,Bryn Forbes,Forbes
201814,Gary Forbes,Forbes
1630758,Aleem Ford,Ford
76732,Alphonso Ford,Ford
2228,Alton Ford,Ford
76733,Chris Ford,Ford
76734,Don Ford,Ford
76735,Jake Ford,Ford
76736,Phil Ford,Ford
101213,Sharrod Ford,Ford
726,Sherell Ford,Ford
2551,T.J. Ford,Ford
76738,Donnie Forman,Forman
76739,Bayard Forrest,Forrest
1630235,Trent Forrest,Forrest
2218,Joseph Forte,Forte
202622,Courtney Fortson,Fortson
1504,Danny Fortson,Fortson
76740,Fred Foster,Foster
323,Greg Foster,Foster
1902,Jeff Foster,Foster
76742,Rod Foster,Foster
1630701,Michael Foster Jr.,Foster Jr.
2238,Antonis Fotsis,Fotsis
203095,Evan Fournier,Fournier
76744,Larry Foust,Foust
76745,Jerry Fowler,Fowler
1762,Tremaine Fowlkes,Fowlkes
1628368,De'Aaron Fox,Fox
76746,Harold Fox,Fox
76747,Jim Fox,Fox
296,Rick Fox,Fox
200751,Randy Foye,Foye
1502,Adonal Foyle,Foyle
2499,Richie Frahm,Frahm
1883,Steve Francis,Francis
76748,Tellis Frank,Frank
76749,Nat Frankel,Frankel
203479,Jamaal Franklin,Franklin
1629606,Robert Franks,Franks
204025,Tim Frazier,Frazier
76750,Walt Frazier,Frazier
76751,Will Frazier,Frazier
1626187,Michael Frazier II,Frazier II
1628982,Melvin Frazier Jr.,Frazier Jr.
76752,Anthony Frederick,Frederick
202690,Jimmer Fredette,Fredette
76753,World Free,Free
202683,Enes Freedom,Freedom
200777,Joel Freeland,Freeland
76754,Donnie Freeman,Freeman
76755,Gary Freeman,Freeman
76756,Rod Freeman,Freeman
2782,Matt Freije,Freije
76757,Frido Frey,Frey
76758,Larry Friend,Friend
76759,Pat Frink,Frink
76760,Jim Fritsche,Fritsche
101112,Channing Frye,Frye
76761,Bernie Fryer,Fryer
76762,Frank Fucarino,Fucarino
76763,Herm Fuetsch,Fuetsch
76764,Joe Fulks,Fulks
2673,Hiram Fuller,Fuller
957,Todd Fuller,Fuller
76765,Tony Fuller,Fuller
1628365,Markelle Fultz,Fultz
1444,Lawrence Funderburke,Funderburke
76767,Terry Furlow,Furlow
76768,Billy Gabor,Gabor
1629117,Wenyen Gabriel,Gabriel
2429,Dan Gadzuric,Gadzuric
202070,Tony Gaffney,Gaffney
1629655,Daniel Gafford,Gafford
101184,Deng Gai,Gai
76769,Elmer R. Gainer,Gainer
76770,Corey Gaines,Gaines
2558,Reece Gaines,Gaines
202178,Sundiata Gaines,Gaines
76771,Mike Gale,Gale
76772,Chad Gallagher,Gallagher
76773,Harry Gallatin,Gallatin
201568,Danilo Gallinari,Gallinari
204038,Langston Galloway,Galloway
76774,Dave Gambee,Gambee
333,Kevin Gamble,Gamble
76776,Bob Gantt,Gantt
200816,Jorge Garbajosa,Garbajosa
2092,Ruben Garces,Garces
2682,Alex Garcia,Garcia
101128,Francisco Garcia,Garcia
76778,Earl Gardner,Gardner
201242,Thomas Gardner,Gardner
76779,Vern Gardner,Gardner
76780,Jack Garfinkel,Garfinkel
1627868,Patricio Garino,Garino
1629636,Darius Garland,Garland
76781,Gary Garland,Garland
76782,Winston Garland,Garland
76783,Dick Garmaker,Garmaker
1612,Chris Garner,Garner
76785,Bill Garnett,Garnett
708,Kevin Garnett,Garnett
1831,Marlon Garnett,Garnett
1628656,Billy Garrett,Garrett
76786,Calvin Garrett,Garrett
1051,Dean Garrett,Garrett
203197,Diante Garrett,Garrett
76788,Eldo Garrett,Garrett
1630585,Marcus Garrett,Garrett
76789,Rowland Garrett,Garrett
76790,Tom Garrick,Garrick
76791,John Garris,Garris
1619,Kiwane Garris,Garris
1727,Pat Garrity,Garrity
1630586,Usman Garuba,Garuba
76793,Jim Garvin,Garvin
1630568,Luka Garza,Garza
201188,Marc Gasol,Gasol
2200,Pau Gasol,Gasol
76794,Frank Gates,Gates
423,Chris Gatling,Gatling
930,Kenny Gattison,Gattison
200752,Rudy Gay,Gay
76797,Ed Gayda,Gayda
1845,Andrew Gaze,Gaze
1627771,Michael Gbinije,Gbinije
1002,Reggie Geary,Geary
202087,Alonzo Gee,Gee
761,Matt Geiger,Geiger
101153,Mickael Gelabale,Gelabale
1904,Devean George,George
76800,Jack George,George
202331,Paul George,George
76801,Tate George,George
1627875,Marcus Georges-Hunt,Georges-Hunt
76802,Gus Gerard,Gerard
76803,Derrick Gervin,Gervin
76804,George Gervin,Gervin
76805,Gorham Getchell,Getchell
76806,John Gianelli,Gianelli
76807,Dick Gibbs,Gibbs
200789,Daniel Gibson,Gibson
76808,Dee Gibson,Gibson
1626780,Jonathan Gibson,Gibson
76809,Mel Gibson,Gibson
76810,Mike Gibson,Gibson
201959,Taj Gibson,Gibson
76811,Ward Gibson,Gibson
201592,J.R. Giddens,Giddens
1630581,Josh Giddey,Giddey
201821,Trey Gilder,Gilder
1628385,Harry Giles III,Giles III
1628983,Shai Gilgeous-Alexander,Gilgeous-Alexander
1630264,Anthony Gill,Gill
2109,Eddie Gill,Gill
383,Kendall Gill,Gill
76812,Ben Gillery,Gillery
1631221,Collin Gillespie,Gillespie
1630273,Freddie Gillespie,Gillespie
76813,Gene Gillette,Gillette
288,Armen Gilliam,Gilliam
76815,Herm Gilliam,Gilliam
600014,Artis Gilmore,Gilmore
76817,Walt Gilmore,Gilmore
76818,Chuck Gilmur,Gilmur
1938,Manu Ginobili,Ginobili
1921,Gordan Giricek,Giricek
76819,Jack Givens,Givens
202148,Mickell Gladness,Gladness
76820,George Glamack,Glamack
76821,Gerald Glass,Glass
76822,Mike Glenn,Glenn
76823,Norman Glick,Glick
76824,Georgi Glouchkov,Glouchkov
76825,Clarence Glover,Glover
1901,Dion Glover,Glover
2601,Andreas Glyniadakis,Glyniadakis
76826,Mike Gminski,Gminski
203497,Rudy Gobert,Gobert
76827,Dan Godfread,Godfread
76828,Tom Gola,Gola
76829,Ben Goldfaden,Goldfaden
924,Anthony Goldwire,Goldwire
101155,Ryan Gomes,Gomes
76830,Glen Gondrezick,Gondrezick
76831,Grant Gondrezick,Gondrezick
2400,Drew Gooden,Gooden
76832,Gail Goodrich,Goodrich
1864,Steve Goodrich,Goodrich
203462,Archie Goodwin,Goodwin
1629164,Brandon Goodwin,Goodwin
1630692,Jordan Goodwin,Goodwin
76833,Wilfred Goodwin,Goodwin
203932,Aaron Gordon,Gordon
2732,Ben Gordon,Gordon
204079,Drew Gordon,Gordon
201569,Eric Gordon,Gordon
76834,Lancaster Gordon,Gordon
76835,Paul Gordon,Gordon
101162,Marcin Gortat,Gortat
76836,Leo Gottlieb,Gottlieb
202726,Andrew Goudelock,Goudelock
76837,Bato Govedarica,Govedarica
76838,Joe Graboski,Graboski
76839,Ricky Grace,Grace
1628984,Devonte' Graham,Graham
37,Greg Graham,Graham
101121,Joey Graham,Graham
76843,Mal Graham,Graham
76841,Orlando Graham,Graham
76842,Paul Graham,Graham
101211,Stephen Graham,Graham
1626203,Treveon Graham,Graham
76844,Jim Grandholm,Grandholm
97,Ronnie Grandison,Grandison
101122,Danny Granger,Granger
76847,Stewart Granger,Granger
258,Brian Grant,Grant
76850,Bud Grant,Grant
202,Gary Grant,Grant
285,Greg Grant,Grant
265,Harvey Grant,Grant
270,Horace Grant,Grant
203924,Jerami Grant,Grant
1626170,Jerian Grant,Grant
76852,Josh Grant,Grant
1514,Paul Grant,Grant
76853,Travis Grant,Grant
1629055,Donte Grantham,Grantham
76854,Don Grate,Grate
76855,Butch Graves,Graves
1629755,Hassani Gravett,Gravett
201189,Aaron Gray,Gray
1070,Devin Gray,Gray
1516,Ed Gray,Gray
1026,Evric Gray,Gray
76859,Gary Gray,Gray
1627982,Josh Gray,Gray
76860,Leonard Gray,Gray
76861,Stuart Gray,Gray
76862,Sylvester Gray,Gray
76863,Wyndol Gray,Gray
81,Jeff Grayer,Grayer
76865,Bob Greacen,Greacen
920,A.C. Green,Green
1631260,AJ Green,Green
201980,Danny Green,Green
101209,Devin Green,Green
203110,Draymond Green,Green
203475,Erick Green,Green
101123,Gerald Green,Green
203210,JaMychal Green,Green
1630224,Jalen Green,Green
1629750,Javonte Green,Green
201145,Jeff Green,Green
76867,Johnny Green,Green
1630182,Josh Green,Green
76868,Ken Green,Green
76869,Kenny Green,Green
600011,Lamar Green,Green
1036,Litterial Green,Green
76872,Luther Green,Green
76873,Mike Green,Green
76874,Rickey Green,Green
76875,Sean Green,Green
76877,Si Green,Green
76876,Sidney Green,Green
76878,Steve Green,Green
201192,Taurean Green,Green
76879,Tommy Green,Green
2584,Willie Green,Green
201590,Donte Greene,Greene
101158,Orien Greene,Greene
76880,Jerry Greenspan,Greenspan
76881,David Greenwood,Greenwood
76882,Hal Greer,Greer
2696,Lynn Greer,Greer
76883,Gary Gregor,Gregor
76884,Claude Gregory,Gregory
76885,John Greig,Greig
76886,Norm Grekin,Grekin
76887,Kevin Grevey,Grevey
1631100,AJ Griffin,Griffin
1559,Adrian Griffin,Griffin
201933,Blake Griffin,Griffin
2204,Eddie Griffin,Griffin
76888,Greg Griffin,Griffin
76889,Paul Griffin,Griffin
201981,Taylor Griffin,Griffin
76890,Darrell Griffith,Griffith
76891,Chuck Grigsby,Grigsby
1629656,Quentin Grimes,Grimes
1575,Derek Grimm,Grimm
76893,George Grimshaw,Grimshaw
76894,Dick Groat,Groat
76895,Bob Gross,Gross
76896,Jerry Grote,Grote
76897,Alex Groza,Groza
101219,Anthony Grundy,Grundy
76899,Ernie Grunfeld,Grunfeld
76900,Gene Guarilia,Guarilia
76901,Petur Gudmundsson,Gudmundsson
1629741,Marko Guduric,Guduric
76902,Richie Guerin,Guerin
339,Tom Gugliotta,Gugliotta
76903,Andres Guibert,Guibert
76904,Jay Guidinger,Guidinger
76905,Coulby Gunther,Gunther
76906,Dave Gunther,Gunther
76907,Al Guokas,Guokas
76908,Matt Guokas,Guokas
76909,Matt Guokas,Guokas
203268,Jorge Gutierrez,Gutierrez
1629657,Kyle Guy,Guy
2062,A.J. Guyton,Guyton
2775,Ha Seung-jin,Ha Seung-jin
1629060,Rui Hachimura,Hachimura
76910,Rudy Hackett,Hackett
201632,Hamed Haddadi,Haddadi
76911,Scott Haffner,Haffner
76912,Cliff Hagan,Hagan
76913,Glenn Hagan,Hagan
1630204,Ashton Hagans,Hagans
76914,Bob Hahn,Hahn
76915,Al Hairston,Hairston
76916,Happy Hairston,Hairston
76917,Lindsay Hairston,Hairston
201612,Malik Hairston,Hairston
203798,PJ Hairston,Hairston
2409,Marcus Haislip,Haislip
76918,Chuck Halbert,Halbert
76919,Harvey Halbrook,Halbrook
76920,Bruce Hale,Hale
917,Jack Haley,Haley
1630169,Tyrese Haliburton,Haliburton
76922,Shaler Halimon,Halimon
1628985,Devon Hall,Hall
1629743,Donta Hall,Hall
1631160,Jordan Hall,Hall
1630221,Josh Hall,Hall
200837,Mike Hall,Hall
1629788,Tyler Hall,Hall
76923,Jeff Halliburton,Halliburton
1032,Darvin Ham,Ham
984,Steve Hamer,Hamer
76925,Dale Hamilton,Hamilton
1627772,Daniel Hamilton,Hamilton
76926,Dennis Hamilton,Hamilton
202706,Jordan Hamilton,Hamilton
203120,Justin Hamilton,Hamilton
76927,Ralph Hamilton,Hamilton
1888,Richard Hamilton,Hamilton
76928,Roylee Hamilton,Hamilton
76929,Steve Hamilton,Hamilton
2347,Tang Hamilton,Hamilton
676,Thomas Hamilton,Hamilton
1985,Zendon Hamilton,Hamilton
903,Geert Hammink,Hammink
67,Tom Hammonds,Hammonds
1627773,AJ Hammons,Hammons
1630181,R.J. Hampton,Hampton
241,Darrin Hancock,Hancock
1052,Ben Handlogten,Handlogten
76935,Cecil Hankins,Hankins
76936,Phil Hankinson,Hankinson
1628605,Dusty Hannahs,Hannahs
76937,Alex Hannum,Hannum
76938,Don Hanrahan,Hanrahan
76939,Rollen Hans,Hans
